I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,0.98,3,16
I/flutter (15598): ###NAR,up,0.98,3,16
I/flutter (15598): ###counterNAR,up,0.94,3,17
I/flutter (15598): ###NAR,up,0.94,3,17
I/flutter (15598): ###counterNAR,up,0.9,3,17
I/flutter (15598): ###NAR,up,0.9,3,17
I/flutter (15598): ###counterNAR,up,0.88,3,17
I/flutter (15598): ###NAR,up,0.88,3,17
I/flutter (15598): ###counterNAR,up,0.88,3,17
I/flutter (15598): ###NAR,up,0.88,3,17
I/flutter (15598): ###counterNAR,up,0.86,3,17
I/flutter (15598): ###NAR,up,0.86,3,17
I/flutter (15598): ###counterNAR,up,0.89,3,17
I/flutter (15598): ###NAR,up,0.89,3,17
I/flutter (15598): ###counterNAR,up,0.89,3,17
I/flutter (15598): ###NAR,up,0.89,3,17
I/flutter (15598): ###counterNAR,up,0.89,3,18
I/flutter (15598): ###NAR,up,0.89,3,18
I/flutter (15598): ###counterNAR,up,0.89,3,18
I/flutter (15598): ###NAR,up,0.89,3,18
I/flutter (15598): ###counterNAR,up,0.89,3,18
I/flutter (15598): ###NAR,up,0.89,3,18
I/flutter (15598): ###counterNAR,up,0.89,3,18
I/flutter (15598): ###NAR,up,0.89,3,18
I/flutter (15598): ###counterNAR,up,0.88,3,18
I/flutter (15598): ###NAR,up,0.88,3,18
I/flutter (15598): ###counterNAR,up,0.73,3,18
I/flutter (15598): ###NAR,up,0.73,3,18
I/flutter (15598): ###counterNAR,up,0.78,3,18
I/flutter (15598): ###NAR,up,0.78,3,18
I/flutter (15598): ###counterNAR,up,0.83,3,18
I/flutter (15598): ###NAR,up,0.83,3,18
I/flutter (15598): ###counterNAR,up,0.87,3,19
I/flutter (15598): ###NAR,up,0.87,3,19
I/flutter (15598): ###counterNAR,up,0.89,3,19
I/flutter (15598): ###NAR,up,0.89,3,19
I/flutter (15598): ###counterNAR,up,0.92,3,19
I/flutter (15598): ###NAR,up,0.92,3,19
I/flutter (15598): ###counterNAR,up,0.94,3,19
I/flutter (15598): ###NAR,up,0.94,3,19
I/flutter (15598): ###counterNAR,up,0.95,3,19
I/flutter (15598): ###NAR,up,0.95,3,19
I/flutter (15598): ###counterNAR,up,0.96,3,19
I/flutter (15598): ###NAR,up,0.96,3,19
I/flutter (15598): ###counterNAR,up,0.98,3,19
I/flutter (15598): ###NAR,up,0.98,3,19
I/flutter (15598): ###counterNAR,up,1.0,3,19
I/flutter (15598): ###NAR,up,1.0,3,19
I/flutter (15598): ###counterNAR,up,1.0,3,20
I/flutter (15598): ###NAR,up,1.0,3,20
I/flutter (15598): ###counterNAR,up,1.0,3,20
I/flutter (15598): ###NAR,up,1.0,3,20
I/flutter (15598): ###counterNAR,up,1.0,3,20
I/flutter (15598): ###NAR,up,1.0,3,20
I/flutter (15598): ###counterNAR,up,1.0,3,20
I/flutter (15598): ###NAR,up,1.0,3,20
I/flutter (15598): ###counterNAR,up,0.91,3,20
I/flutter (15598): ###NAR,up,0.91,3,20
I/flutter (15598): ###counterNAR,up,0.73,3,20
I/flutter (15598): ###NAR,up,0.73,3,20
I/flutter (15598): ###counterNAR,up,0.56,3,20
I/flutter (15598): ###NAR,up,0.56,3,20
I/flutter (15598): ###counterNAR,down,0.58,3,20
I/flutter (15598): ###NAR,down,0.58,3,20
